level_0,Date,1_Day_returns,5_Day_returns,10_Day_returns,1_Day_binary,5_Day_binary,10_Day_binary
AMZN,2017-03-28,6.57579249139979,-1.6746588118254593,-5.497201418724153,1,0,0
AMZN,2017-03-29,0.9742432138708246,2.7131929924264573,40.47312159380606,1,1,1
AMZN,2017-03-30,-0.8920473584657103,-3.8814261641479137,3.3791981766755086,0,0,1
AMZN,2017-03-31,4.037792693525177,-6.572185907860175,-9.94892780468499,1,0,0
AMZN,2017-04-03,-0.5183457538564054,2.9177586977506254,0.025356777353749305,0,1,1
AMZN,2017-04-04,2.0652924231533776,0.5851907329287609,-2.0694628963944464,1,1,0
AMZN,2017-04-05,-0.8427793412200496,-0.8737618903426358,-0.5312535358431127,0,0,0
AMZN,2017-04-06,-5.477676064908907,-6.236123489507942,14.087503221377657,0,0,1
AMZN,2017-04-07,-0.6871218330385935,-1.3251957392939953,0.8120511157901722,0,0,1
AMZN,2017-04-10,-4.590025392585483,1.4238568869130228,8.49608640080625,0,1,1
AMZN,2017-04-11,-1.3797090365195968,-1.3002520595553246,-1.475956782349875,0,0,0
AMZN,2017-04-12,0.31662545615433046,-3.514424681470167,-1.3174162186646137,1,0,0
AMZN,2017-04-13,0.8987040759589171,0.06621120469469077,-6.58281353367843,1,1,0
AMZN,2017-04-17,-2.517848776571152,-6.172452230621492,0.6820594270998315,0,0,1
AMZN,2017-04-18,-0.8986336028372014,-0.8539528861835768,-0.6460026973622923,0,0,0
AMZN,2017-04-19,-3.5535453059304363,-0.017832376735209876,-1.2948978517138114,0,0,0
AMZN,2017-04-20,-1.6276292086994035,-1.468194721071531,0.17724036239629792,0,0,1
AMZN,2017-04-21,-2.2303477286216573,-0.6966129061833475,-0.6765252812129258,0,0,0
AMZN,2017-04-24,-3.525470192819168,-0.49520988246876807,-3.6110027694201055,0,0,0
AMZN,2017-04-25,-0.9765801795269504,-0.8833726534626236,-0.9829669126461483,0,0,0
AMZN,2017-04-26,6.94962763836612,-1.3630810760512457,-1.3566064775176745,1,0,0
AMZN,2017-04-27,4.43318871560872,2.1430787125739057,-2.4715728611394066,1,1,0
AMZN,2017-04-28,-0.2800284829653552,-2.839258200107592,-1.5580072001090894,0,0,0
AMZN,2017-05-01,2.4907667512174734,1.5422677290332998,0.28331162573457735,1,1,1
AMZN,2017-05-02,-1.0541464168366228,-6.877700400177627,-1.6855006014143918,0,0,0
AMZN,2017-05-03,3.587693694178377,-4.391993976174049,0.23156882282861768,1,0,1
AMZN,2017-05-04,-0.40406139814360353,-1.37205042075186,-2.169383757469336,0,0,0
AMZN,2017-05-05,-0.030679096134550554,-1.5009034963106185,-0.07870913694813197,0,0,0
AMZN,2017-05-08,-5.42124493010164,-0.36557862459268686,0.6128689893069326,0,0,1
AMZN,2017-05-09,-0.7501185926975708,-3.927804190402083,16.208755861568054,0,0,1
AMZN,2017-05-10,-2.0197386746661476,-0.3492165423791851,-3.2074535680435243,0,0,0
AMZN,2017-05-11,-0.6549243326853833,-0.6231666564034211,-1.1402010040384374,0,0,0
AMZN,2017-05-12,-11.337649847628073,-5.01886634392968,1.0130642028794496,0,0,1
AMZN,2017-05-15,-1.2426610679137045,-1.2205764245678201,-1.139938398656744,0,0,0
AMZN,2017-05-16,-3.404912494908686,1.1228750280064421,-7.215362402697201,0,1,0
AMZN,2017-05-17,-3.608793561442426,4.430943086103162,2.534367919716075,0,1,1
AMZN,2017-05-18,-1.6588303792894976,-11.368944067142174,-4.907363862387095,0,0,0
AMZN,2017-05-19,-0.9030808603895598,-0.9027874659648316,-1.3906841812420567,0,0,0
AMZN,2017-05-22,7.010688975797255,-4.20916487098695,-0.29213388690904907,1,0,0
AMZN,2017-05-23,-0.920563998036439,-0.8939989594079638,-0.7749730379844693,0,0,0
AMZN,2017-05-24,9.117422734418824,-1.4110932171133341,-3.232623865225568,1,0,0
AMZN,2017-05-25,0.4657136686080965,-0.0854323565879096,-10.483100740157994,1,0,0
AMZN,2017-05-26,-0.8182242288957283,0.715308650865708,-0.8332504993968985,0,1,0
AMZN,2017-05-30,-0.6176015684548316,-0.9181179871433437,-1.2627728792252833,0,0,0
AMZN,2017-05-31,-3.258843236138272,-3.328398035282408,-1.2468126146523877,0,0,0
AMZN,2017-06-01,-1.640763250789659,-0.8525363688576255,-1.0606212985335328,0,0,0
AMZN,2017-06-02,7.094311342999312,-0.18564139244938838,-0.25521396740008584,1,0,0
AMZN,2017-06-05,-0.5769298813706347,0.8953614698498482,2.2511299257509885,0,1,1
AMZN,2017-06-06,-2.8008517398521775,-9.925938808995113,-1.7308738363158653,0,0,0
AMZN,2017-06-07,-1.8547688317613642,-4.377664357612437,6.864547054108216,0,0,1
AMZN,2017-06-08,-0.9719077777345008,-0.8519170727170009,-0.9781631538326567,0,0,0
AMZN,2017-06-09,-160.75872190536504,-3.922736499282081,-3.3801556257927046,0,0,0
AMZN,2017-06-12,-0.5670283168742128,-3.991140441511433,-6.669292343750433,0,0,0
AMZN,2017-06-13,-2.2015303310806016,-2.9956923079591307,16.81342742242543,0,0,1
AMZN,2017-06-14,-1.267636059667708,-1.6248697960952936,1.110600438419624,0,0,1
AMZN,2017-06-15,1.859810950300265,-64.61225069687302,-10.419888294252958,1,0,0
AMZN,2017-06-16,-2.9382410359575886,-1.7717630262674282,1.2556599656682081,0,0,1
AMZN,2017-06-19,-0.690647578104252,-1.5514142624335547,0.649357500391204,0,0,1
AMZN,2017-06-20,-1.3432479463726787,-1.1575256223542028,-0.6856273271612428,0,0,0
AMZN,2017-06-21,-4.746191691558468,-3.204938969747106,0.37779976442844077,0,0,1
AMZN,2017-06-22,-1.0955448100644187,-0.9263341253218143,-5.68605208783318,0,0,0
AMZN,2017-06-23,-3.626116036528825,-0.9001903626801867,-1.0770293877485937,0,0,0
AMZN,2017-06-26,-4.990276356565884,-2.28742498123672,-0.2900955035328212,0,0,0
AMZN,2017-06-27,0.7795924381078179,5.674742807499365,-2.0514430148055762,1,1,0
AMZN,2017-06-28,-1.8016643218731856,0.4283580785546648,-4.149442390158279,0,1,0
AMZN,2017-06-29,-2.0481927544080145,14.670077606849663,0.15434997318363175,0,1,1
AMZN,2017-06-30,-0.44118142250476877,-4.334479648155291,-1.3328132043326786,0,0,0
AMZN,2017-07-03,0.8231419588001168,0.5235109586617392,-2.9614060673690266,1,1,0
AMZN,2017-07-05,-2.255702353966469,-2.075008106417539,-8.175402626313982,0,0,0
AMZN,2017-07-06,-1.3464300726595253,-1.4645524644849028,-1.66354726555949,0,0,0
AMZN,2017-07-07,-3.189826612750224,-1.9705174410619501,-16.2080836202419,0,0,0
AMZN,2017-07-10,0.2821970005508365,-3.226831036093328,6.425322769733765,1,0,1
AMZN,2017-07-11,-1.129778847058322,-0.8414848810522244,-0.7585004791694947,0,0,0
AMZN,2017-07-12,-6.303130761178747,-0.33055281711584295,-1.719661148418854,0,0,0
AMZN,2017-07-13,-1.4691178457819065,-0.09346894197596778,-1.4211312371371707,0,0,0
AMZN,2017-07-14,-1.2018581095902934,-0.9164360116037681,-1.0811003081832415,0,0,0
AMZN,2017-07-17,5.966387899259548,-0.5459830608500205,-2.0110190110112707,1,0,0
AMZN,2017-07-18,0.7366454567935448,-7.075462007516441,-1.9630525827841605,1,0,0
AMZN,2017-07-19,-0.834419992237409,-0.810305441885371,-0.8730095124617065,0,0,0
AMZN,2017-07-20,-0.24561561529997078,-1.3050461921049512,-1.2765338472751036,0,0,0
AMZN,2017-07-21,-2.6527813942902236,-3.4976686432537,-1.2087151535224847,0,0,0
AMZN,2017-07-24,-5.39588940696743,0.5760642803368232,-0.2844401195378601,0,1,0
AMZN,2017-07-25,-0.9316046501862344,-0.9379289149889892,-1.3771105187497192,0,0,0
AMZN,2017-07-26,13.041300609490584,4.263671475643911,-0.001510165367150984,1,1,0
AMZN,2017-07-27,-1.5194513184444753,-4.624440196981321,0.10562168060127108,0,0,1
AMZN,2017-07-28,2.8424412538953394,7.426219331406685,-22.045903805232637,1,1,0
AMZN,2017-07-31,0.2743041821701382,-3.4426380056048487,-4.84975451042698,1,0,0
AMZN,2017-08-01,-1.2692079543273818,8.614360953511044,-0.4032261839280734,0,1,0
AMZN,2017-08-02,-1.0353693465614804,-1.0242181030083533,-1.1274761379992755,0,0,0
AMZN,2017-08-03,28.91032953278039,0.3944934124103059,-6.0542579783655635,1,1,0
AMZN,2017-08-04,-1.0742509272665797,-1.026947042803487,-1.2270616929949856,0,0,0
AMZN,2017-08-07,6.100947334835649,-1.1501600123851552,-0.6332134468259248,1,0,0
AMZN,2017-08-08,-1.5156729131978066,-1.2876343354190254,-3.765420323341776,0,0,0
AMZN,2017-08-09,2.2301493535748307,25.268561705110614,-1.6361747332556549,1,1,0
AMZN,2017-08-10,2.2298883743809994,1.836629465083655,2.9556611025081265,1,1,1
AMZN,2017-08-11,-1.452779830795324,16.297677706008976,-1.4661212615447468,0,1,0
AMZN,2017-08-14,0.36719975118946024,2.330454309918961,-1.500101060425625,1,1,0
AMZN,2017-08-15,-1.0360077384047985,-0.7674453621831108,-1.066890698697073,0,0,0
AMZN,2017-08-16,7.147528368857909,-0.4134186065341986,14.40864952932617,1,0,1
AMZN,2017-08-17,2.879843767227355,-0.29537993279845576,0.9987460443131253,1,0,1
AMZN,2017-08-18,-0.8785611552956721,-1.188984228308354,-4.268988272796726,0,0,0
AMZN,2017-08-21,1.4720246036952371,-1.3417011023313667,-2.1380199089635603,1,0,0
AMZN,2017-08-22,-3.6417027191190825,-26.068853839330927,-6.8298782250901375,0,0,0
AMZN,2017-08-23,-1.6447257984393793,0.9837349532037698,0.16362201311708358,0,1,1
AMZN,2017-08-24,-0.3706142698948056,-0.6781998073212143,-0.7732531266092042,0,0,0
AMZN,2017-08-25,0.30304773996033574,2.4529397476551287,-1.652551153605847,1,1,0
AMZN,2017-08-28,-1.1065077086434632,-1.1487706473701527,-0.9491649057990678,0,0,0
AMZN,2017-08-29,9.570283785057155,-0.4047218295200259,-15.922941449506789,1,0,0
AMZN,2017-08-30,0.6686625350965132,-2.540683471089803,-4.0563076534241524,1,0,0
AMZN,2017-08-31,-0.051884707314006184,-3.3209067035641806,-1.7468682243964384,0,0,0
AMZN,2017-09-01,-1.178232652548404,-0.6825432058949674,0.09615918252843714,0,0,1
AMZN,2017-09-05,4.536721899007634,-17.502749015040123,1.4551246543546679,1,0,1
AMZN,2017-09-06,-1.1975340977387285,-0.691601880972866,-0.8164173319260624,0,0,0
AMZN,2017-09-07,3.600641072744014,-0.14972079536071892,-2.310011116399125,1,0,0
AMZN,2017-09-08,-2.1489533488451054,-2.0303927667446713,1.39144547964175,0,0,1
AMZN,2017-09-11,-1.9012142284223743,-6.210070146947995,-2.653972165912446,0,0,0
AMZN,2017-09-12,-0.6216398647082031,-1.3560379014218351,4.8756041270061425,0,0,1
AMZN,2017-09-13,2.66665589174363,5.608825938796186,1.0381494885024765,1,1,1
AMZN,2017-09-14,-1.4268004870443924,-1.6130993669948421,-1.5213056421332212,0,0,0
AMZN,2017-09-15,-0.2611033068823744,-0.6057132386790481,-1.4062702268882914,0,0,0
AMZN,2017-09-18,1.3374685438759597,-2.0226568476041744,4.328113912274454,1,0,1
AMZN,2017-09-19,-0.6519024484348517,-1.940861130805458,-0.6650177774586501,0,0,0
AMZN,2017-09-20,-1.7771316039584133,-0.8005886177289268,0.31787511564427073,0,0,1
AMZN,2017-09-21,-3.546399586912543,0.18973871130541786,-1.7294280507906108,0,1,0
AMZN,2017-09-22,0.12556024211057037,0.8123272230317964,-0.2854233687769986,1,1,0
AMZN,2017-09-25,0.6191626419252569,0.2553976575065935,-2.2838410109153577,1,1,0
AMZN,2017-09-26,-0.921006609349945,-0.7151140042936428,-1.268038160070922,0,0,0
AMZN,2017-09-27,-11.323992311220731,2.7846367516978296,-0.24530035395003114,0,1,0
AMZN,2017-09-28,-0.5551213406815261,-1.6612097067390006,-1.7866667843982915,0,0,0
AMZN,2017-09-29,-0.11007163861433311,-1.5227878960500199,-1.947462735882968,0,0,0
AMZN,2017-10-02,-1.4341157029104572,-0.8598346891841704,-0.8240367971381239,0,0,0
AMZN,2017-10-03,-0.03020399406145624,0.7207991387850556,-0.5097684239365776,0,1,0
AMZN,2017-10-04,-5.003905806669334,-0.3326304925271305,1.5257511649443014,0,0,1
AMZN,2017-10-05,0.8283478300863136,1.742733474163578,-2.8135219961149396,1,1,0
AMZN,2017-10-06,-0.4420133260329354,0.7196987928823135,-1.8990377137707035,0,1,0
AMZN,2017-10-09,-0.8399166363156911,-1.6341515993150564,-1.0888860560223503,0,0,0
AMZN,2017-10-10,-3.684154439138274,0.7551740984340691,2.0203020770031825,0,1,1
AMZN,2017-10-11,-3.0659573262621027,-0.09435562108246864,-0.3956005568962343,0,0,0
AMZN,2017-10-12,-0.24570313057521953,-0.6263704812681106,0.024766187961580588,0,0,1
AMZN,2017-10-13,-0.6630516079388122,-0.7743783652246568,-0.611998747028708,0,0,0
AMZN,2017-10-16,0.6881561588097356,1.3792887876708848,-2.5088297899338734,1,1,0
AMZN,2017-10-17,-0.18219652041547374,-1.7249175461447661,-2.2723565004936774,0,0,0
AMZN,2017-10-18,-5.3356859815345485,-2.5213358004227917,-2.377789216098905,0,0,0
AMZN,2017-10-19,-0.13302386034209746,-2.748597790654686,-1.6533277509779554,0,0,0
AMZN,2017-10-20,-0.6401374535598905,-2.867511074308008,-1.4213509015464303,0,0,0
AMZN,2017-10-23,3.506069205550763,-5.984807891763745,-12.860297525566818,1,0,0
AMZN,2017-10-24,-1.58790263663071,2.5834791313853516,-3.5977268985848467,0,1,0
AMZN,2017-10-25,-1.3083985948073766,-0.7451060954719665,-1.3877792222680465,0,0,0
AMZN,2017-10-26,-0.8389808224667172,-0.9526598195867928,-1.0827789348797283,0,0,0
AMZN,2017-10-27,-268.8929724617414,-36.24151588773307,64.81392119574313,0,0,1
AMZN,2017-10-30,-0.9319612293897479,-1.532124409560627,1.6525379561779365,0,0,1
AMZN,2017-10-31,-1.5576053197309265,-1.5047016003026794,-2.8085876522614424,0,0,0
AMZN,2017-11-01,-0.7113008965048506,-0.5275370835234896,-0.8795720824746001,0,0,0
AMZN,2017-11-02,4.921213499456242,16.374041042129434,-0.17750976255912543,1,1,0
AMZN,2017-11-03,-2.8530771630726504,-0.879819771345234,-5.235333437528328,0,0,0
AMZN,2017-11-06,-0.4868584040856281,-0.09361274790628837,-1.4823107813536454,0,0,0
AMZN,2017-11-07,-0.7251985314415119,-1.4466896909775482,-0.7745549981249221,0,0,0
AMZN,2017-11-08,2.859850143749611,-6.972153176291825,-3.8216209073152907,1,0,0
AMZN,2017-11-09,-1.3828912001076041,-0.6138148207108547,5.709597154831725,0,0,1
AMZN,2017-11-10,0.011355548615875621,-1.2107686240219353,-1.0253302214282065,1,0,0
AMZN,2017-11-13,-2.0139868227891426,-0.5835133828221081,-0.622501839522325,0,0,0
AMZN,2017-11-14,1.0010044913713751,2.032704286264232,-2.3546777404576553,1,1,0
AMZN,2017-11-15,-2.3144260627183226,-2.0327513778840283,5.167749421749858,0,0,1
AMZN,2017-11-16,-2.0537502610375458,-3.8422226306750975,-2.0976242562069287,0,0,0
AMZN,2017-11-17,-1.692537869592213,0.9462461131976327,-1.4102076152867047,0,1,0
AMZN,2017-11-20,-0.5150685141428153,-1.9307774009534242,-1.387656331068722,0,0,0
AMZN,2017-11-21,-4.703615015553556,0.7227553327211527,4.224607481728003,0,1,1
AMZN,2017-11-22,0.250175648017928,-2.6385453891616493,0.6922100083822145,1,0,1
AMZN,2017-11-24,0.7642256761517596,1.743310207347184,-8.797098354284161,1,1,0
AMZN,2017-11-27,-0.6788658300700083,-2.2720902133707908,-3.4758006334096487,0,0,0
AMZN,2017-11-28,-1.2249907915125375,-0.4097958323416907,-1.54934870120488,0,0,0
AMZN,2017-11-29,13.524951209076356,-3.314680846316085,-4.987628771538546,1,0,0
AMZN,2017-11-30,-1.492142511636753,-0.0888057632945135,-2.4930331151844434,0,0,0
AMZN,2017-12-01,-1.9179981945240214,-1.4741313288110067,-2.3006893139503184,0,0,0
AMZN,2017-12-04,0.9966538556219082,-3.947914717228671,2.750013461638314,1,0,1
AMZN,2017-12-05,-1.275029325566279,-4.603538576204929,-3.126823485993639,0,0,0
AMZN,2017-12-06,0.4052597525508985,-1.3486350938474079,-0.19302102591779446,1,0,0
AMZN,2017-12-07,-0.31628543842026713,-0.5156547449062348,-0.5586673949829124,0,0,0
AMZN,2017-12-08,-0.7048702574606174,-1.1557134766589718,-0.9261713623979,0,0,0
AMZN,2017-12-11,2.125341663561777,-1.2437366971796708,-0.28148500325534065,1,0,0
AMZN,2017-12-12,-1.5516373129986745,-1.4888724372738324,0.7616706865595797,0,0,1
AMZN,2017-12-13,-0.7518071915727463,-1.0863431995041601,-0.9698977305377817,0,0,0
AMZN,2017-12-14,-11.672412909695108,0.3477704422785166,-0.34721378132677505,0,1,0
AMZN,2017-12-15,-0.5224181494551637,1.180975378471432,-1.3396072586894037,0,1,0
AMZN,2017-12-18,1.3345460061861467,0.629129838431234,-1.3970787260960797,1,1,0
AMZN,2017-12-19,-1.2770297194791005,-0.18185849379495933,-1.3999668321733425,0,0,0
AMZN,2017-12-20,2.058269378010471,9.081263559413786,-1.870448550764484,1,1,0
AMZN,2017-12-21,-0.7045403923768883,-1.2790939781671795,-1.37615461439165,0,0,0
AMZN,2017-12-22,1.2432301777052608,-2.3109209102611272,-3.8590862284028757,1,0,0
AMZN,2017-12-26,-2.3196883937579527,-0.25895351566343194,0.2072609392972673,0,0,1
AMZN,2017-12-27,-0.349913848450185,-2.7389616465255213,-2.422716700721187,0,0,0
AMZN,2017-12-28,-0.3050723838802697,-1.3951425862720337,-4.983536555756772,0,0,0
AMZN,2017-12-29,-5.316748241588654,4.773144688672386,-2.6112499176962993,0,1,0
AMZN,2018-01-02,-2.191695428145749,-4.066930090318507,3.0205027857075777,0,0,1
AMZN,2018-01-03,-0.23540010354864216,0.7769152480029926,0.31677679749665866,0,1,1
AMZN,2018-01-04,-0.6496349702252366,-0.042328524781544585,-2.6653539653764105,0,0,0
AMZN,2018-01-05,2.610923858013441,3.976171183574679,-2.9662971512100658,1,1,0
AMZN,2018-01-08,-0.10752259693835953,-2.0288115235259756,-6.9394777826889325,0,0,0
AMZN,2018-01-09,-0.6758565821128812,-0.7201613132675562,-1.8582456887749461,0,0,0
AMZN,2018-01-10,-0.7217099121548767,-0.8981476023281281,-0.8190169215311863,0,0,0
AMZN,2018-01-11,12.693856922996185,2.9808543731643455,2.8123506801781386,1,1,1
AMZN,2018-01-12,0.2537133653274961,0.382153301843446,5.8778314319159515,1,1,1
AMZN,2018-01-16,-1.011659832738726,-1.0180572373748489,-0.9814225061057116,0,0,0
AMZN,2018-01-17,28.010428886476628,-2.6161000712706315,-1.4522473215725824,1,0,0
AMZN,2018-01-18,-0.8283115651925088,-1.9970376375142314,-1.1015506739499232,0,0,0
AMZN,2018-01-19,-1.7509560797947197,-0.9453235505609726,-0.7823410171415486,0,0,0
AMZN,2018-01-22,24.95078811795454,0.13175546634107116,0.5642595546826805,1,1,1
AMZN,2018-01-23,0.04983616534915547,-102.90178928984054,0.840064798128475,1,0,1
AMZN,2018-01-24,-1.1390852977515478,-0.5114501491772225,-1.7895454487339473,0,0,0
AMZN,2018-01-25,-5.078639909404889,-12.606017152721124,10.571635922898714,0,0,1
AMZN,2018-01-26,0.1615790022538275,16.952189465040142,-0.01843802039489273,1,1,0
AMZN,2018-01-29,-0.3626026725462469,-0.5590624248115541,-0.5009664889652994,0,0,0
AMZN,2018-01-30,0.27433415681871387,-0.46477190286107306,-55.54070077665323,1,0,0
AMZN,2018-01-31,-0.360126043715545,-3.4623632085302463,-2.2029871781989474,0,0,0
AMZN,2018-02-01,-5.616769920825818,-3.7872439459724974,31.348801045774913,0,0,1
AMZN,2018-02-02,-1.6848411783566566,0.6432971193724699,28.500781234329267,0,1,1
AMZN,2018-02-05,-1.9720619934011414,-3.5061082072444933,-2.1050372760622498,0,0,0
AMZN,2018-02-06,-2.3606684415723764,1.6758933914758187,0.43221332806623214,0,1,1
AMZN,2018-02-07,-1.475124540116488,-2.986926651005166,3.892535083483337,0,0,1
AMZN,2018-02-08,1.5901509523241524,0.11472740586100261,-4.1070172133957055,1,1,0
AMZN,2018-02-09,-0.8274747692560138,-1.2808221949712513,-1.4614743040521114,0,0,0
AMZN,2018-02-12,-5.312781419900507,-2.2459336472256193,2.12244453899419,0,0,1
AMZN,2018-02-13,-0.4139235943948334,-0.4633429487460591,0.4360370569393204,0,0,1
AMZN,2018-02-14,0.2662469562169165,-2.4302362860820512,1.8417745940510764,1,0,1
AMZN,2018-02-15,-0.7142787690599177,-1.157770292047208,-1.1758708683757169,0,0,0
AMZN,2018-02-16,-2.211424319406616,0.10781923224603052,-1.3111002284306967,0,1,0
AMZN,2018-02-20,-2.517773763364745,-0.6101311887740675,-1.4857506699102427,0,0,0
AMZN,2018-02-21,-0.2688218829094716,-0.5136068598254673,-0.7389736916437906,0,0,0
AMZN,2018-02-22,-0.8355432888083464,-0.9368285816707767,-1.090350054737724,0,0,0
AMZN,2018-02-23,5.048191118879051,0.3372223339816325,-1.2109739581643313,1,1,0
AMZN,2018-02-26,0.48263136469191936,-2.63659235015096,-2.8130484808439635,1,0,0
AMZN,2018-02-27,-1.4476630112114037,-1.482708212039413,-1.1881928767968013,0,0,0
AMZN,2018-02-28,-1.047449455586942,-0.9686748805342317,-0.9847636767767025,0,0,0
AMZN,2018-03-01,-41.41548954889257,-8.698196256102822,-1.4863059760747324,0,0,0
AMZN,2018-03-02,-1.3624505552957291,-0.538669421491909,-0.3830984470703137,0,0,0
AMZN,2018-03-05,2.419696567715759,0.0640612585679794,-2.741434515864358,1,1,0
AMZN,2018-03-06,-0.40860746670463044,-2.4056955064996584,-0.32145923538571286,0,0,0
AMZN,2018-03-07,-0.48019852201732816,14.399177774195675,-0.5176189165487162,0,1,0
AMZN,2018-03-08,-0.07237503778665022,-1.3534452226200075,1.7208906895107696,0,0,1
AMZN,2018-03-09,2.9228280932503905,2.825362738339943,0.7647568050816613,1,1,1
AMZN,2018-03-12,-0.2909305868110391,-0.2068162603322894,-0.15600391169351935,0,0,0
AMZN,2018-03-13,-1.517200087281219,-1.6936758181579763,-0.024903019447858665,0,0,0
AMZN,2018-03-14,-1.2779711836854246,-0.6290470565500086,4.712370322047573,0,0,1
AMZN,2018-03-15,-4.07263613548964,-2.2287330171571416,-0.5657101852103408,0,0,0
AMZN,2018-03-16,0.23251072667518558,-1.3860548022667272,-2.4767996555483327,1,0,0
AMZN,2018-03-19,1.5311431305412158,-2.3780878748883065,-2.093076894194635,1,0,0
AMZN,2018-03-20,-2.581304691925063,-5.213411551999655,1.9227417055696292,0,0,1
AMZN,2018-03-21,-1.1089023401453715,-2.6507120339767924,-1.6123364877920134,0,0,0
AMZN,2018-03-22,6.967383931243032,3.280316950877877,-6.259366761441029,1,1,0
AMZN,2018-03-23,0.36817248574366523,3.751449018420324,-2.834319711286693,1,1,0
AMZN,2018-03-26,-2.2619551264124147,-3.368935748568536,2.264601631491754,0,0,1
AMZN,2018-03-27,-1.9374913572076784,-2.404445836026489,4.917508309671821,0,0,1
AMZN,2018-03-28,0.15980751283029426,13.957317077046998,-25.690223295088067,1,1,0
AMZN,2018-03-29,-1.2536925542468165,-1.4762617198696453,-3.0385511126122933,0,0,0
AMZN,2018-04-02,-5.681000887595734,0.6294594114907284,6.74229332128338,0,1,1
AMZN,2018-04-03,-1.2808462911752443,-0.6373661608406416,-1.859056265225257,0,0,0
AMZN,2018-04-04,-0.09008154490507114,-1.3519682823272472,-0.5056796114721018,0,0,0
AMZN,2018-04-05,1.1943634167145856,-1.6659262972853268,-10.960470778440497,1,0,0
AMZN,2018-04-06,-2.0976295020013103,-3.88120537171044,0.37220782562847443,0,0,1
AMZN,2018-04-09,-1.0188760444341138,-1.0116184042528877,-1.018931718156372,0,0,0
AMZN,2018-04-10,34.43842376478154,0.4660614945684274,-0.4683564917809442,1,1,0
AMZN,2018-04-11,-1.297859346674741,-1.4799112673361359,-0.8310864555662079,0,0,0
AMZN,2018-04-12,-3.354194977552986,-0.48513327982592347,-1.3428632885609635,0,0,0
AMZN,2018-04-13,-1.8134146698311433,-0.6184503583095745,-2.0993228772126473,0,0,0
AMZN,2018-04-16,-1.6122275589004043,11.37522016579311,-1.1437803106046738,0,1,0
AMZN,2018-04-17,4.776572057448727,1.0171989445405054,1.957337699474908,1,1,1
AMZN,2018-04-18,-0.6307577139758529,-3.500627084437221,0.20007911322733296,0,0,1
AMZN,2018-04-19,0.19172097075086958,0.26584661209709415,-0.34825770658610256,1,1,0
AMZN,2018-04-20,-1.9931426039481428,0.5455415880291627,-0.41029916086982177,0,1,0
AMZN,2018-04-23,-0.6663675114102398,-1.842240566823329,-11.422912447001082,0,0,0
AMZN,2018-04-24,5.0370207417306805,-1.8802147226542365,-2.7755682095071394,1,0,0
AMZN,2018-04-25,-1.0014409983283803,-0.9965648897973792,-1.0085899296107002,0,0,0
AMZN,2018-04-26,720.6296297924449,1.0800819693989347,1.6330647138478933,1,1,1
AMZN,2018-04-27,-0.09016854706620403,-2.905591395350555,-3.945170751304805,0,0,0
AMZN,2018-04-30,-1.114606874158632,-0.34540585610278063,-1.551325742795226,0,0,0
AMZN,2018-05-01,-3.495665863484051,-1.270605043323493,-0.7618094568421738,0,0,0
AMZN,2018-05-02,-1.7719596196295164,-145.96627941867288,-1.4979751454670571,0,0,0
AMZN,2018-05-03,-1.192300829699899,-0.9613691918127916,-0.9196447524264789,0,0,0
AMZN,2018-05-04,2.690339485152629,-0.8433107622989746,-1.2985856631071115,1,0,0
AMZN,2018-05-07,1.1513424142733086,-3.9412913091040713,-2.925352066435311,1,0,0
AMZN,2018-05-08,-1.39901151305805,-1.4702589047524586,-0.8727455687062026,0,0,0
AMZN,2018-05-09,-3.023994523900782,-2.2329679219378726,177.73877228590612,0,0,1
AMZN,2018-05-10,-0.9314879457802433,-0.5607238655659701,-0.9830304079094606,0,0,0
AMZN,2018-05-11,-6.709288651748037,-1.6795998740490472,-1.106485986206458,0,0,0
AMZN,2018-05-14,-0.7771011479977549,-1.0704127947003599,-0.7928954588981023,0,0,0
AMZN,2018-05-15,17.570714983708655,2.277138375194041,-2.5411035030410014,1,1,0
AMZN,2018-05-16,-1.4461056767133176,-0.277690717398015,-1.8905841751662051,0,0,0
AMZN,2018-05-17,-1.4911462316066915,-6.178059339259982,-3.2745978904201523,0,0,0
AMZN,2018-05-18,0.3434380528854213,0.21843584740293887,-1.8280488484318813,1,1,0
AMZN,2018-05-21,-2.507713056025751,-9.241637938273039,-0.4196832398576835,0,0,0
AMZN,2018-05-22,-1.363530255108905,-0.8386661609505087,-0.4712866848335333,0,0,0
AMZN,2018-05-23,-6.05241591424329,0.827203056291619,0.3198057287581537,0,1,1
AMZN,2018-05-24,-0.9416173588612174,-1.2171999568726954,0.12467426517152558,0,0,1
AMZN,2018-05-25,4.847076564954491,-1.9453244048073555,-2.1518171422421286,1,0,0
AMZN,2018-05-29,-0.6175168515932972,-0.7601860293168182,-2.976459918910409,0,0,0
AMZN,2018-05-30,3.411719860519063,-3.9103273865774386,-1.4695342901674109,1,0,0
AMZN,2018-05-31,-0.6094024032331711,-0.7750052841459135,-0.5888889675419489,0,0,0
AMZN,2018-06-01,1.5127896477802354,8.683775549986946,-3.1033156318220265,1,1,0
AMZN,2018-06-04,0.9763069087579102,2.273107904385563,-4.094148781583533,1,1,0
AMZN,2018-06-05,0.29107012585513004,10.048360827544458,1.6495512795939602,1,1,1
AMZN,2018-06-06,-1.018950574871452,-1.0474583146003664,-0.8618807672977455,0,0,0
